crime,scope,t,trend,trend_season,shared_time_effect
other_theft,PFA,40,-6.784824935987089,-6.784824935987089,-0.005150272343824786
other_theft,PFA,41,-6.822921936709587,-6.772172922217954,-0.0005244380439392801
other_theft,PFA,42,-6.863286655133317,-6.8557619547260655,0.05180438330820895
other_theft,PFA,43,-6.9047852324076615,-6.97568054965358,0.06815972178689057
rape,CSP,0,-8.965248188539288,-8.965248188539288,0.06280924739176053
rape,CSP,1,-8.894254258033794,-8.887046164326987,0.03373118315437562
rape,CSP,2,-8.824410247883307,-8.847883184475668,0.004801382057039661
rape,CSP,3,-8.756866078442833,-8.770844312789363,0.021377604081105832
rape,CSP,4,-8.692771670067378,-8.692771670067378,-0.060372388570887135
rape,CSP,5,-8.633276943111946,-8.62606884940514,-0.09908384726815889
rape,CSP,6,-8.579531817931542,-8.603004754523905,-0.0968995418428998
rape,CSP,7,-8.532686214881178,-8.546664449227707,-0.06053372784122457
rape,CSP,8,-8.493890054315854,-8.493890054315854,0.0577828908265664
rape,CSP,9,-8.464262431743995,-8.457054338037189,0.01635481743934919
rape,CSP,10,-8.443724126763074,-8.467197063355435,0.027039316173312677
rape,CSP,11,-8.430639264218076,-8.444617498564606,-0.017896667631378864
rape,CSP,12,-8.423267935096767,-8.423267935096767,0.05913404630469105
rape,CSP,13,-8.419870230386914,-8.412662136680108,0.07692470066208613
rape,CSP,14,-8.418706241076281,-8.442179177668642,0.04754832598020794
rape,CSP,15,-8.418036058152634,-8.432014292499165,0.044547762479710575
rape,CSP,16,-8.416119772603738,-8.416119772603738,0.053283640278797124
rape,CSP,17,-8.411217475417361,-8.404009381710555,-0.0025945837902390623
rape,CSP,18,-8.401830442701582,-8.425303379293945,0.024090723006273733
rape,CSP,19,-8.388242459344342,-8.402220693690873,-0.0036818147406115073
rape,CSP,20,-8.371536235944628,-8.371536235944628,-0.23318011297149016
rape,CSP,21,-8.352798251618934,-8.345590157912127,-0.007698506244073988
rape,CSP,22,-8.333114985483755,-8.356587922076116,-0.08239306775805484
rape,CSP,23,-8.313572916655588,-8.327551151002117,-0.07092231771055554
rape,CSP,24,-8.295258524250922,-8.295258524250922,0.04678587676347457
rape,CSP,25,-8.279258287386254,-8.272050193679448,0.031192413906569464
rape,CSP,26,-8.266656251653204,-8.290129188245565,0.08728576986467636
rape,CSP,27,-8.258020555369285,-8.271998789715816,0.06829887518915428
rape,CSP,28,-8.252768279584808,-8.252768279584808,0.029314621040784132
rape,CSP,29,-8.2501607597579,-8.242952666051094,0.0032024701150413525
rape,CSP,30,-8.249459331346689,-8.27293226793905,-0.01583666554425146
rape,CSP,31,-8.249925329809301,-8.263903564155832,0.03995956407259179
rape,CSP,32,-8.250820090603865,-8.250820090603865,-0.03763358445554431
rape,CSP,33,-8.251404949188508,-8.244196855481702,-0.029312948412924106
rape,CSP,34,-8.250941241021355,-8.274414177613716,-0.013779158941154585
rape,CSP,35,-8.248725611751016,-8.262703846097548,-0.009669434472677329
rape,CSP,36,-8.24458305209849,-8.24458305209849,-0.007825989628285797
rape,CSP,37,-8.238745273867716,-8.23153718016091,-0.035693124598240575
rape,CSP,38,-8.231454451141303,-8.254927387733664,0.028074248780410316
rape,CSP,39,-8.222952758001858,-8.23693099234839,-0.0009158825770787169
rape,CSP,40,-8.213482368531988,-8.213482368531988,0.031131866165540988
rape,CSP,41,-8.2032854568143,-8.196077363107493,0.014297432060468821
rape,CSP,42,-8.192604196931395,-8.216077133523756,-0.011146031464332953
rape,CSP,43,-8.181680762965886,-8.195658997312416,-0.011063092909614908
rape,PFA,0,-8.897009005179612,-8.897009005179612,0.0717128650350165
rape,PFA,1,-8.827640548112338,-8.817199720548883,0.03906564354989802
rape,PFA,2,-8.759342194846043,-8.782661791323305,-0.0009842576377536534
rape,PFA,3,-8.693184049181705,-8.708070675393014,0.014447021382988543
rape,PFA,4,-8.630236214920297,-8.630236214920297,-0.06695384847674078
rape,PFA,5,-8.571568795862804,-8.561127968299349,-0.10434308063685943
rape,PFA,6,-8.518251895810202,-8.541571492287465,-0.09472141072626071
rape,PFA,7,-8.47135561856347,-8.486242244774779,-0.061063202624585707
rape,PFA,8,-8.431950067923582,-8.431950067923582,0.059508451891988105
rape,PFA,9,-8.401077426185,-8.390636598621544,0.014201726965108184
rape,PFA,10,-8.378694427076159,-8.402014023553422,0.032326035207150446
rape,PFA,11,-8.363347768246173,-8.378234394457483,-0.01567733109910195
rape,PFA,12,-8.353489912259642,-8.353489912259642,0.05863534365268377
rape,PFA,13,-8.34757332168117,-8.337132494117714,0.07839901375227157
rape,PFA,14,-8.344050459075358,-8.36737005555262,0.05725967204574581
rape,PFA,15,-8.341373787006804,-8.356260413218113,0.04686435605068937
rape,PFA,16,-8.337995768040114,-8.337995768040114,0.05117863764274069
rape,PFA,17,-8.33236886473989,-8.321928037176434,-0.007581649277538921
rape,PFA,18,-8.323152382669216,-8.346471979146479,0.022659354714637522
rape,PFA,19,-8.310534326426875,-8.325420952638185,-0.0006350734654085161
rape,PFA,20,-8.295387868044129,-8.295387868044129,-0.2394545381937801
rape,PFA,21,-8.278589411474098,-8.268148583910643,-0.014472155995066675
rape,PFA,22,-8.261015360669894,-8.284334957147157,-0.08394590948303109
rape,PFA,23,-8.243542119584639,-8.258428745795948,-0.07506435510755692
rape,PFA,24,-8.227046092171445,-8.227046092171445,0.052787413873060254
rape,PFA,25,-8.212403682383433,-8.201962854819978,0.03581415703964787
rape,PFA,26,-8.200489346754413,-8.223808943231676,0.09550183125304257
rape,PFA,27,-8.191764688926328,-8.206651315137638,0.07101809039418223
rape,PFA,28,-8.185770183211591,-8.185770183211591,0.029327418747833803
rape,PFA,29,-8.181921669087338,-8.171480841523882,0.0008648952883890398
rape,PFA,30,-8.179634986030699,-8.202954582507962,-0.017990552403946505
rape,PFA,31,-8.17832597351881,-8.193212599730119,0.037194769274269505
rape,PFA,32,-8.177410471028805,-8.177410471028805,-0.04166722124765258
rape,PFA,33,-8.176304318037815,-8.16586349047436,-0.03142456064813334
rape,PFA,34,-8.174423354022975,-8.197742950500237,-0.02342407752130344
rape,PFA,35,-8.17121111508759,-8.1860977412989,-0.005924546352144983
rape,PFA,36,-8.1665255609266,-8.1665255609266,-0.0024712894136788162
rape,PFA,37,-8.160543675336417,-8.150102847772962,-0.02492455630226865
rape,PFA,38,-8.153450648521211,-8.176770244998474,0.02589547170456179
rape,PFA,39,-8.145431670685156,-8.160318296896465,0.00026824581910052793
rape,PFA,40,-8.136671932032419,-8.136671932032419,0.028739817521942244
rape,PFA,41,-8.127356622767172,-8.116915795203717,0.015351127921489238
rape,PFA,42,-8.117670933093585,-8.140990529570846,-0.01331430879539803
rape,PFA,43,-8.107800053215826,-8.122686679427135,-0.01214638949560876
rape_and_sexual_assault,CSP,0,-8.20995502958453,-8.20995502958453,0.07335132087980374
rape_and_sexual_assault,CSP,1,-8.141982614899526,-8.134091440590636,0.027649057221925098
rape_and_sexual_assault,CSP,2,-8.075268002854289,-8.08690897523137,0.008806972947788356
rape_and_sexual_assault,CSP,3,-8.011068996088584,-8.03301350385247,0.017118619533455174
rape_and_sexual_assault,CSP,4,-7.95064339724218,-7.95064339724218,-0.06275522535897628
rape_and_sexual_assault,CSP,5,-7.895249008954842,-7.887357834645951,-0.09830976088681902
rape_and_sexual_assault,CSP,6,-7.846143633866336,-7.857784606243419,-0.08694949182793099
rape_and_sexual_assault,CSP,7,-7.80458507461643,-7.826529582380315,-0.0597435518866672
rape_and_sexual_assault,CSP,8,-7.7718311338448895,-7.7718311338448895,0.023433026637717423
rape_and_sexual_assault,CSP,9,-7.7491031311129674,-7.741211956804077,-0.0003109211955086251
rape_and_sexual_assault,CSP,10,-7.736204106304723,-7.747845078681805,0.030207301391871003
rape_and_sexual_assault,CSP,11,-7.731094703839303,-7.7530392116031885,-0.010165840626166336
rape_and_sexual_assault,CSP,12,-7.731612437745877,-7.731612437745877,0.06153868526174294
rape_and_sexual_assault,CSP,13,-7.735594822053608,-7.727703647744717,0.08767028913110636
rape_and_sexual_assault,CSP,14,-7.7408793707916645,-7.752520343168748,0.05788865954645076
rape_and_sexual_assault,CSP,15,-7.745303597989213,-7.767248105753098,0.06135430431458611
rape_and_sexual_assault,CSP,16,-7.746705017675421,-7.746705017675421,0.07057325779765754
rape_and_sexual_assault,CSP,17,-7.742921143879452,-7.7350299695705615,0.0142895327427194
rape_and_sexual_assault,CSP,18,-7.73210599924767,-7.743746971624753,0.027152151270591916
rape_and_sexual_assault,CSP,19,-7.714752802925397,-7.736697310689283,0.03719434465623532
rape_and_sexual_assault,CSP,20,-7.692403208852412,-7.692403208852412,-0.2919626994345308
rape_and_sexual_assault,CSP,21,-7.666603816415641,-7.658712642106751,-0.02396511305357268
rape_and_sexual_assault,CSP,22,-7.638901225002008,-7.65054219737909,-0.11418380512258064
rape_and_sexual_assault,CSP,23,-7.610842033998437,-7.632786541762322,-0.13506671994390354
rape_and_sexual_assault,CSP,24,-7.5839728427918525,-7.5839728427918525,0.05643625222222458
rape_and_sexual_assault,CSP,25,-7.55984025076918,-7.551949076460289,0.038317217156362306
rape_and_sexual_assault,CSP,26,-7.539987716729573,-7.551628689106655,0.10919404425222606
rape_and_sexual_assault,CSP,27,-7.5252928948651885,-7.547237402629074,0.07132126343700483
rape_and_sexual_assault,CSP,28,-7.515147941353507,-7.515147941353507,0.06523896033660147
rape_and_sexual_assault,CSP,29,-7.508744014754796,-7.500852840445905,0.017470298062306006
rape_and_sexual_assault,CSP,30,-7.505272273629325,-7.516913246006407,-0.0051709579939555545
rape_and_sexual_assault,CSP,31,-7.50392387653737,-7.525868384301256,0.039914680599488224
rape_and_sexual_assault,CSP,32,-7.503889982039201,-7.503889982039201,-0.015262664934800864
rape_and_sexual_assault,CSP,33,-7.5043617486950875,-7.496470574386198,-0.03528857685269903
rape_and_sexual_assault,CSP,34,-7.504530335065302,-7.5161713074423835,-0.025875441659783893
rape_and_sexual_assault,CSP,35,-7.503622027315764,-7.525566535079649,-0.02854943871966508
rape_and_sexual_assault,CSP,36,-7.501388724674706,-7.501388724674706,-0.005346624340401328
rape_and_sexual_assault,CSP,37,-7.49798694434655,-7.49009577003766,-0.04043732996918945
rape_and_sexual_assault,CSP,38,-7.493583611715166,-7.505224584092248,0.010927062250221987
rape_and_sexual_assault,CSP,39,-7.488345652164426,-7.510290159928312,-0.0009690884967970729
rape_and_sexual_assault,CSP,40,-7.4824399910782,-7.4824399910782,0.024802904267041744
rape_and_sexual_assault,CSP,41,-7.47603355384036,-7.4681423795314705,0.014121105646349077
rape_and_sexual_assault,CSP,42,-7.469293265834779,-7.48093423821186,-0.011991298116915494
rape_and_sexual_assault,CSP,43,-7.462386052445324,-7.48433056020921,0.007043549020957722
rape_and_sexual_assault,PFA,0,-8.145630061453359,-8.145630061453359,0.08200304521297457
rape_and_sexual_assault,PFA,1,-8.080013386037372,-8.068377266481706,0.03705061418458257
rape_and_sexual_assault,PFA,2,-8.015568307654481,-8.026834057934018,0.002049641951968036
rape_and_sexual_assault,PFA,3,-7.953466423337779,-7.97733721059233,0.009600661683617687
rape_and_sexual_assault,PFA,4,-7.894879330120356,-7.894879330120356,-0.07120902414735004
rape_and_sexual_assault,PFA,5,-7.8409786250353095,-7.8293425054796435,-0.10700597082125365
rape_and_sexual_assault,PFA,6,-7.792935905115729,-7.804201655395265,-0.08476172753915065
rape_and_sexual_assault,PFA,7,-7.751922767394714,-7.7757935546492645,-0.05974180186285274
rape_and_sexual_assault,PFA,8,-7.719110808905354,-7.719110808905354,0.025481190379324514
rape_and_sexual_assault,PFA,9,-7.695638057767228,-7.684001938211562,-0.0025903035512331346
rape_and_sexual_assault,PFA,10,-7.681337550587001,-7.692603300866537,0.034650621113902325
rape_and_sexual_assault,PFA,11,-7.674347093838806,-7.698217881093357,-0.0039963063147335515
rape_and_sexual_assault,PFA,12,-7.672691198913661,-7.672691198913661,0.06303362776949308
rape_and_sexual_assault,PFA,13,-7.674394377202583,-7.662758257646917,0.08888217016577982
rape_and_sexual_assault,PFA,14,-7.6774811400965906,-7.688746890376127,0.06299494773575526
rape_and_sexual_assault,PFA,15,-7.679975998986703,-7.703846786241254,0.06377148580614617
rape_and_sexual_assault,PFA,16,-7.679903465263938,-7.679903465263938,0.07144095802973809
rape_and_sexual_assault,PFA,17,-7.675288050319313,-7.663651930763647,0.011165145141304478
rape_and_sexual_assault,PFA,18,-7.66443823015036,-7.675703980429896,0.028228025162778354
rape_and_sexual_assault,PFA,19,-7.647761156674637,-7.671631943929188,0.03784588837745237
rape_and_sexual_assault,PFA,20,-7.626604614568778,-7.626604614568778,-0.2994448297716126
rape_and_sexual_assault,PFA,21,-7.602320825456398,-7.590684705900732,-0.031699540357338955
rape_and_sexual_assault,PFA,22,-7.576262010961108,-7.587527761240644,-0.11806092996431666
rape_and_sexual_assault,PFA,23,-7.549780392706523,-7.5736511799610735,-0.13849964248614405
rape_and_sexual_assault,PFA,24,-7.524228192316253,-7.524228192316253,0.05789012158954927
rape_and_sexual_assault,PFA,25,-7.500957631413911,-7.489321511858245,0.04267337443188213
rape_and_sexual_assault,PFA,26,-7.481318263222914,-7.49258401350245,0.11937282655885063
rape_and_sexual_assault,PFA,27,-7.466093940124592,-7.489964727379143,0.07614261804675332
rape_and_sexual_assault,PFA,28,-7.454806361206385,-7.454806361206385,0.0673807013658103
rape_and_sexual_assault,PFA,29,-7.446806447943031,-7.435170328387365,0.01856168354589455
rape_and_sexual_assault,PFA,30,-7.441445121809261,-7.452710872088797,-0.0072156923931311345
rape_and_sexual_assault,PFA,31,-7.438073304279816,-7.461944091534367,0.03605498344851197
rape_and_sexual_assault,PFA,32,-7.43604191682943,-7.43604191682943,-0.021535068970520863
rape_and_sexual_assault,PFA,33,-7.434701880932835,-7.423065761377169,-0.039988956814086284
rape_and_sexual_assault,PFA,34,-7.4334041180647725,-7.444669868344309,-0.03331869694988506
rape_and_sexual_assault,PFA,35,-7.431526543472077,-7.455397330726628,-0.02793027844684538
rape_and_sexual_assault,PFA,36,-7.428850979213761,-7.428850979213761,0.002460530939761838
rape_and_sexual_assault,PFA,37,-7.425470175612671,-7.413834056057005,-0.028114111029738795
rape_and_sexual_assault,PFA,38,-7.421484881146342,-7.432750631425878,0.009817158201526078
rape_and_sexual_assault,PFA,39,-7.416995844292315,-7.440866631546866,-0.0014287381803576528
rape_and_sexual_assault,PFA,40,-7.412103813528132,-7.412103813528132,0.02258508170217885
rape_and_sexual_assault,PFA,41,-7.40690953733133,-7.395273417775664,0.01204645664962184
rape_and_sexual_assault,PFA,42,-7.401513764179448,-7.412779514458984,-0.013478984551458784
rape_and_sexual_assault,PFA,43,-7.396017242550027,-7.419888029804579,0.007547593532760658
robbery,CSP,0,-9.068813809781934,-9.068813809781934,0.06816617638376886
robbery,CSP,1,-9.008591173929585,-8.95237163150773,-0.00996248573020914
robbery,CSP,2,-8.948928865678555,-8.91401132676647,0.03997020368054398
robbery,CSP,3,-8.890387212630166,-8.904801503355067,0.009620808635532696
robbery,CSP,4,-8.833526542385746,-8.833526542385746,-0.10851367494963265
robbery,CSP,5,-8.77890718254661,-8.722687640124756,-0.06530611574841205
robbery,CSP,6,-8.727089460714081,-8.692171921801997,-0.01554535542132022
robbery,CSP,7,-8.678633704489481,-8.69304799521438,0.0023869173950256117
robbery,CSP,8,-8.634100241474131,-8.634100241474131,0.006061697522849746
robbery,CSP,9,-8.594047853686527,-8.537828311264674,-0.03756211339471375
robbery,CSP,10,-8.558975238612769,-8.524057699700686,0.02072203814678279
robbery,CSP,11,-8.529303041806205,-8.543717332531106,-0.018188680302233088
robbery,CSP,12,-8.505446692478138,-8.505446692478138,0.024588016552208474
robbery,CSP,13,-8.487821619839876,-8.431602077418022,0.010953967935171595
robbery,CSP,14,-8.47684325310272,-8.441925714190635,0.05888633095413701
robbery,CSP,15,-8.47292702147798,-8.48734131220288,0.09190071077537537
robbery,CSP,16,-8.476488354176958,-8.476488354176958,0.06779367951234665
robbery,CSP,17,-8.487942680410962,-8.431723137989108,0.035013200997142266
robbery,CSP,18,-8.507478355734513,-8.47256081682243,0.09116071809465572
robbery,CSP,19,-8.533605519457495,-8.548019810182396,0.09865451496712034
robbery,CSP,20,-8.5640821294017,-8.5640821294017,-0.3232947762215334
robbery,CSP,21,-8.596662595363036,-8.540443052941182,-0.005808295194819254
robbery,CSP,22,-8.629101327137406,-8.594183788225322,-0.07002835079516527
robbery,CSP,23,-8.659152734520722,-8.673567025245621,-0.19881385028559892
robbery,CSP,24,-8.684571227308883,-8.684571227308883,-0.039305369557871055
robbery,CSP,25,-8.703111215297804,-8.64689167287595,-0.0017930419478231895
